"Rotation","ABMI Site","Year","Field Date","Field Crew Member(s)","Quadrant","Survey","Survey Area","Time Searched","Microhabitat Type","Specimen Collected"
Rotation 1,989,2011,09-Jun-11,NSP,SW,1,25X15,5,BC,VNA,
Rotation 1,989,2011,09-Jun-11,NSP,NE,2,2X25,10,TD,VNA,
Rotation 1,989,2011,09-Jun-11,NSP,NE,2,2X25,10,TC,VNA,
Rotation 1,989,2011,09-Jun-11,NSP,NE,2,2X25,10,TS,VNA,
Rotation 1,989,2011,09-Jun-11,NSP,NE,2,2X25,10,HB,VNA,
Rotation 1,989,2011,09-Jun-11,NSP,NE,2,2X25,10,UC,VNA,
Rotation 1,989,2011,09-Jun-11,NSP,NE,2,2X25,10,UO,C,
Rotation 1,989,2011,09-Jun-11,NSP,NE,2,2X25,10,DC,VNA,
Rotation 1,989,2011,09-Jun-11,NSP,NE,2,2X25,10,DM,VNA,
Rotation 1,989,2011,09-Jun-11,NSP,NW,2,2X25,10,HB,VNA,
Rotation 1,989,2011,09-Jun-11,NSP,NW,2,2X25,10,TS,VNA,
Rotation 1,989,2011,09-Jun-11,NSP,NW,2,2X25,10,TC,VNA,
Rotation 1,989,2011,09-Jun-11,NSP,NW,2,2X25,10,TD,VNA,
Rotation 1,989,2011,09-Jun-11,NSP,NW,2,2X25,10,UC,VNA,
Rotation 1,989,2011,09-Jun-11,NSP,NW,2,2X25,10,UO,C,
Rotation 1,989,2011,09-Jun-11,NSP,NW,2,2X25,10,DM,VNA,
Rotation 1,989,2011,09-Jun-11,NSP,NW,2,2X25,10,DC,VNA,
Rotation 1,989,2011,09-Jun-11,NSP,SE,2,2X25,10,TD,VNA,
Rotation 1,989,2011,09-Jun-11,NSP,SE,2,2X25,10,TC,VNA,
Rotation 1,989,2011,09-Jun-11,NSP,SE,2,2X25,10,TS,VNA,
Rotation 1,989,2011,09-Jun-11,NSP,SE,2,2X25,10,HB,VNA,
Rotation 1,989,2011,09-Jun-11,NSP,SE,2,2X25,10,UC,VNA,
Rotation 1,989,2011,09-Jun-11,NSP,SE,2,2X25,10,UO,C,
Rotation 1,989,2011,09-Jun-11,NSP,SE,2,2X25,10,DC,VNA,
Rotation 1,989,2011,09-Jun-11,NSP,SE,2,2X25,10,DM,VNA,
Rotation 1,989,2011,09-Jun-11,NSP,SW,2,2X25,10,TC,VNA,
Rotation 1,989,2011,09-Jun-11,NSP,SW,2,2X25,10,TS,VNA,
Rotation 1,989,2011,09-Jun-11,NSP,SW,2,2X25,10,HB,VNA,
Rotation 1,989,2011,09-Jun-11,NSP,SW,2,2X25,10,TD,VNA,
Rotation 1,989,2011,09-Jun-11,NSP,SW,2,2X25,10,UC,VNA,
Rotation 1,989,2011,09-Jun-11,NSP,SW,2,2X25,10,DM,VNA,
Rotation 1,989,2011,09-Jun-11,NSP,SW,2,2X25,10,DC,VNA,
Rotation 1,989,2011,09-Jun-11,NSP,SW,2,2X25,10,UO,C,
Rotation 1,990,2011,08-Jun-11,NSP,NE,1,25X15,20,LH,C,
Rotation 1,990,2011,08-Jun-11,NSP,NE,1,25X15,20,LS,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,NE,1,25X15,20,WDS,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,NE,1,25X15,20,WPW,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,NE,1,25X15,20,WMF,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,NE,1,25X15,20,WSB,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,NE,1,25X15,20,RR,C,
Rotation 1,990,2011,08-Jun-11,NSP,NE,1,25X15,20,CL,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,NE,1,25X15,20,BC,NONE,
Rotation 1,990,2011,08-Jun-11,NSP,NW,1,25X15,15,LH,C,
Rotation 1,990,2011,08-Jun-11,NSP,NW,1,25X15,15,LS,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,NW,1,25X15,15,WMF,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,NW,1,25X15,15,WSB,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,NW,1,25X15,15,WPW,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,NW,1,25X15,15,WDS,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,NW,1,25X15,15,RR,C,
Rotation 1,990,2011,08-Jun-11,NSP,NW,1,25X15,15,BC,NONE,
Rotation 1,990,2011,08-Jun-11,NSP,NW,1,25X15,15,CL,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,SE,1,25X15,10,LS,NONE,
Rotation 1,990,2011,08-Jun-11,NSP,SE,1,25X15,10,LH,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,SE,1,25X15,10,WSB,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,SE,1,25X15,10,WPW,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,SE,1,25X15,10,WDS,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,SE,1,25X15,10,WMF,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,SE,1,25X15,10,CL,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,SE,1,25X15,10,BC,C,
Rotation 1,990,2011,08-Jun-11,NSP,SE,1,25X15,10,RR,C,
Rotation 1,990,2011,08-Jun-11,NSP,SW,1,25X15,10,LS,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,SW,1,25X15,10,LH,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,SW,1,25X15,10,WPW,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,SW,1,25X15,10,WDS,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,SW,1,25X15,10,WMF,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,SW,1,25X15,10,WSB,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,NE,2,2X25,10,HB,NONE,
Rotation 1,990,2011,08-Jun-11,NSP,SW,1,25X15,10,RR,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,SW,1,25X15,10,CL,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,SW,1,25X15,10,BC,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,NE,2,2X25,10,TS,NONE,
Rotation 1,990,2011,08-Jun-11,NSP,NE,2,2X25,10,TD,C,
Rotation 1,990,2011,08-Jun-11,NSP,NE,2,2X25,10,TC,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,NE,2,2X25,10,UC,NONE,
Rotation 1,990,2011,08-Jun-11,NSP,NE,2,2X25,10,UO,NONE,
Rotation 1,990,2011,08-Jun-11,NSP,NE,2,2X25,10,DM,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,NE,2,2X25,10,DC,C,
Rotation 1,990,2011,08-Jun-11,NSP,NW,2,2X25,10,HB,C,
Rotation 1,990,2011,08-Jun-11,NSP,NW,2,2X25,10,TS,NONE,
Rotation 1,990,2011,08-Jun-11,NSP,NW,2,2X25,10,TC,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,NW,2,2X25,10,TD,C,
Rotation 1,990,2011,08-Jun-11,NSP,NW,2,2X25,10,UO,NONE,
Rotation 1,990,2011,08-Jun-11,NSP,NW,2,2X25,10,UC,NONE,
Rotation 1,990,2011,08-Jun-11,NSP,NW,2,2X25,10,DM,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,NW,2,2X25,10,DC,C,
Rotation 1,990,2011,08-Jun-11,NSP,SE,2,2X25,10,HB,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,SE,2,2X25,10,TS,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,SE,2,2X25,10,TC,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,SE,2,2X25,10,TD,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,SE,2,2X25,10,DC,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,SE,2,2X25,10,DM,C,
Rotation 1,990,2011,08-Jun-11,NSP,SE,2,2X25,10,UO,C,
Rotation 1,990,2011,08-Jun-11,NSP,SE,2,2X25,10,UC,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,SW,2,2X25,10,TD,NONE,
Rotation 1,990,2011,08-Jun-11,NSP,SW,2,2X25,10,TS,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,SW,2,2X25,10,HB,C,
Rotation 1,990,2011,08-Jun-11,NSP,SW,2,2X25,10,TC,VNA,
Rotation 1,990,2011,08-Jun-11,NSP,SW,2,2X25,10,UC,NONE,
Rotation 1,990,2011,08-Jun-11,NSP,SW,2,2X25,10,UO,NONE,
Rotation 1,990,2011,08-Jun-11,NSP,SW,2,2X25,10,DM,NONE,
Rotation 1,990,2011,08-Jun-11,NSP,SW,2,2X25,10,DC,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NE,1,25X15,10,LS,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NE,1,25X15,10,LH,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NE,1,25X15,10,WPW,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NE,1,25X15,10,WSB,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NE,1,25X15,10,WMF,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NE,1,25X15,10,WDS,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NE,1,25X15,10,CL,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NE,1,25X15,10,BC,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NE,1,25X15,10,RR,NONE,
Rotation 1,991,2011,10-Jun-11,NSP,NW,1,25X15,10,LH,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NW,1,25X15,10,LS,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NW,1,25X15,10,WMF,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NW,1,25X15,10,WSB,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NW,1,25X15,10,WPW,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NW,1,25X15,10,WDS,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NW,1,25X15,10,CL,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NW,1,25X15,10,RR,NONE,
Rotation 1,991,2011,10-Jun-11,NSP,NW,1,25X15,10,BC,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SE,1,25X15,10,LS,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SE,1,25X15,10,LH,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SE,1,25X15,10,WMF,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SE,1,25X15,10,WSB,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SE,1,25X15,10,WDS,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SE,1,25X15,10,WPW,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SE,1,25X15,10,BC,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SE,1,25X15,10,CL,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SE,1,25X15,10,RR,NONE,
Rotation 1,991,2011,10-Jun-11,NSP,SW,1,25X15,10,LS,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SW,1,25X15,10,LH,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SW,1,25X15,10,WSB,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SW,1,25X15,10,WMF,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SW,1,25X15,10,WDS,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SW,1,25X15,10,WPW,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NE,2,2X25,10,TS,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SW,1,25X15,10,BC,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SW,1,25X15,10,RR,NONE,
Rotation 1,991,2011,10-Jun-11,NSP,SW,1,25X15,10,CL,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NE,2,2X25,10,HB,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NE,2,2X25,10,TC,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NE,2,2X25,10,TD,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NE,2,2X25,10,UC,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NE,2,2X25,10,UO,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NE,2,2X25,10,DC,NONE,
Rotation 1,991,2011,10-Jun-11,NSP,NE,2,2X25,10,DM,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NW,2,2X25,10,TC,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NW,2,2X25,10,TS,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NW,2,2X25,10,HB,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NW,2,2X25,10,TD,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NW,2,2X25,10,DC,NONE,
Rotation 1,991,2011,10-Jun-11,NSP,NW,2,2X25,10,UO,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NW,2,2X25,10,UC,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,NW,2,2X25,10,DM,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SE,2,2X25,10,TD,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SE,2,2X25,10,TC,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SE,2,2X25,10,TS,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SE,2,2X25,10,HB,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SE,2,2X25,10,UC,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SE,2,2X25,10,UO,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SE,2,2X25,10,DC,NONE,
Rotation 1,991,2011,10-Jun-11,NSP,SE,2,2X25,10,DM,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SW,2,2X25,10,TS,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SW,2,2X25,10,HB,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SW,2,2X25,10,TD,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SW,2,2X25,10,TC,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SW,2,2X25,10,UC,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SW,2,2X25,10,DM,VNA,
Rotation 1,991,2011,10-Jun-11,NSP,SW,2,2X25,10,DC,NONE,
Rotation 1,991,2011,10-Jun-11,NSP,SW,2,2X25,10,UO,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,NE,1,25X15,10,LS,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,NE,1,25X15,10,LH,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,NE,1,25X15,10,WSB,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,NE,1,25X15,10,WMF,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,NE,1,25X15,10,WPW,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,NE,1,25X15,10,WDS,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,NE,1,25X15,10,BC,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,NE,1,25X15,10,CL,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,NE,1,25X15,10,RR,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,NW,1,25X15,10,LH,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,NW,1,25X15,10,LS,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,NW,1,25X15,10,WDS,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,NW,1,25X15,10,WMF,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,NW,1,25X15,10,WSB,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,NW,1,25X15,10,WPW,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,NW,1,25X15,10,RR,None,
Rotation 1,992,2014,27-Jul-14,TMU,NW,1,25X15,10,BC,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,NW,1,25X15,10,CL,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,SE,1,25X15,10,LS,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,SE,1,25X15,10,LH,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,SE,1,25X15,10,WDS,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,SE,1,25X15,10,WSB,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,SE,1,25X15,10,WMF,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,SE,1,25X15,10,WPW,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,SE,1,25X15,10,CL,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,SE,1,25X15,10,RR,None,
Rotation 1,992,2014,27-Jul-14,TMU,SE,1,25X15,10,BC,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,SW,1,25X15,20,LS,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,SW,1,25X15,20,LH,None,
Rotation 1,992,2014,27-Jul-14,TMU,SW,1,25X15,20,WDS,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,SW,1,25X15,20,WSB,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,SW,1,25X15,20,WMF,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,SW,1,25X15,20,WPW,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,SW,1,25X15,20,BC,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,SW,1,25X15,20,RR,C,
Rotation 1,992,2014,27-Jul-14,TMU,NE,2,2X25,10,TS,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,SW,1,25X15,20,CL,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,NE,2,2X25,10,TC,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,NE,2,2X25,10,TD,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,NE,2,2X25,10,HB,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,NE,2,2X25,10,DM,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,NE,2,2X25,10,DC,C,
Rotation 1,992,2014,27-Jul-14,TMU,NE,2,2X25,10,UC,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,NE,2,2X25,10,UO,None,
Rotation 1,992,2014,27-Jul-14,TMU,NW,2,2X25,10,TD,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,NW,2,2X25,10,TS,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,NW,2,2X25,10,HB,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,NW,2,2X25,10,TC,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,NW,2,2X25,10,UC,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,NW,2,2X25,10,DM,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,NW,2,2X25,10,DC,C,
Rotation 1,992,2014,27-Jul-14,TMU,NW,2,2X25,10,UO,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,SE,2,2X25,10,TS,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,SE,2,2X25,10,TC,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,SE,2,2X25,10,HB,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,SE,2,2X25,10,TD,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,SE,2,2X25,10,UO,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,SE,2,2X25,10,DC,C,
Rotation 1,992,2014,27-Jul-14,TMU,SE,2,2X25,10,DM,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,SE,2,2X25,10,UC,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,SW,2,2X25,10,HB,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,SW,2,2X25,10,TC,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,SW,2,2X25,10,TD,None,
Rotation 1,992,2014,27-Jul-14,TMU,SW,2,2X25,10,TS,C,
Rotation 1,992,2014,27-Jul-14,TMU,SW,2,2X25,10,DC,None,
Rotation 1,992,2014,27-Jul-14,TMU,SW,2,2X25,10,UO,None,
Rotation 1,992,2014,27-Jul-14,TMU,SW,2,2X25,10,DM,VNA,
Rotation 1,992,2014,27-Jul-14,TMU,SW,2,2X25,10,UC,None,
Rotation 1,993,2014,11-Jul-14,SVE,NE,1,25X15,10,LH,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,NE,1,25X15,10,LS,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,NE,1,25X15,10,WMF,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,NE,1,25X15,10,WSB,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,NE,1,25X15,10,WDS,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,NE,1,25X15,10,WPW,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,NE,1,25X15,10,BC,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,NE,1,25X15,10,CL,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,NE,1,25X15,10,RR,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,NW,1,25X15,10,LS,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,NW,1,25X15,10,LH,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,NW,1,25X15,10,WPW,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,NW,1,25X15,10,WMF,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,NW,1,25X15,10,WSB,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,NW,1,25X15,10,WDS,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,NW,1,25X15,10,RR,None,
Rotation 1,993,2014,11-Jul-14,SVE,NW,1,25X15,10,CL,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,NW,1,25X15,10,BC,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SE,1,25X15,10,LS,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SE,1,25X15,10,LH,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SE,1,25X15,10,WMF,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SE,1,25X15,10,WSB,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SE,1,25X15,10,WDS,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SE,1,25X15,10,WPW,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SE,1,25X15,10,BC,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SE,1,25X15,10,RR,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SE,1,25X15,10,CL,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SW,1,25X15,25,LH,None,
Rotation 1,993,2014,11-Jul-14,SVE,SW,1,25X15,25,LS,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SW,1,25X15,25,WDS,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SW,1,25X15,25,WSB,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SW,1,25X15,25,WMF,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SW,1,25X15,25,WPW,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SW,1,25X15,25,CL,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SW,1,25X15,25,BC,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,NE,2,2X25,10,HB,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SW,1,25X15,25,RR,None,
Rotation 1,993,2014,11-Jul-14,SVE,NE,2,2X25,10,TC,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,NE,2,2X25,10,TS,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,NE,2,2X25,10,TD,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,NE,2,2X25,10,DC,C,
Rotation 1,993,2014,11-Jul-14,SVE,NE,2,2X25,10,DM,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,NE,2,2X25,10,UC,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,NE,2,2X25,10,UO,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,NW,2,2X25,10,TC,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,NW,2,2X25,10,TD,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,NW,2,2X25,10,TS,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,NW,2,2X25,10,HB,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,NW,2,2X25,10,DM,None,
Rotation 1,993,2014,11-Jul-14,SVE,NW,2,2X25,10,DC,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,NW,2,2X25,10,UC,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,NW,2,2X25,10,UO,C,
Rotation 1,993,2014,11-Jul-14,SVE,SE,2,2X25,10,TS,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SE,2,2X25,10,TD,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SE,2,2X25,10,HB,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SE,2,2X25,10,TC,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SE,2,2X25,10,DM,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SE,2,2X25,10,UC,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SE,2,2X25,10,UO,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SE,2,2X25,10,DC,None,
Rotation 1,993,2014,11-Jul-14,SVE,SW,2,2X25,10,TC,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SW,2,2X25,10,TS,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SW,2,2X25,10,HB,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SW,2,2X25,10,TD,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SW,2,2X25,10,DC,C,
Rotation 1,993,2014,11-Jul-14,SVE,SW,2,2X25,10,UO,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SW,2,2X25,10,UC,VNA,
Rotation 1,993,2014,11-Jul-14,SVE,SW,2,2X25,10,DM,VNA,
Rotation 1,994,2014,10-Jul-14,SVE,NE,1,25X15,10,LS,VNA,
Rotation 1,994,2014,10-Jul-14,SVE,NE,1,25X15,10,LH,VNA,
Rotation 1,994,2014,10-Jul-14,SVE,NE,1,25X15,10,WPW,VNA,
Rotation 1,994,2014,10-Jul-14,SVE,NE,1,25X15,10,WDS,VNA,
Rotation 1,994,2014,10-Jul-14,SVE,NE,1,25X15,10,WSB,VNA,
Rotation 1,994,2014,10-Jul-14,SVE,NE,1,25X15,10,WMF,VNA,
Rotation 1,994,2014,10-Jul-14,SVE,NE,1,25X15,10,BC,VNA,
Rotation 1,994,2014,10-Jul-14,SVE,NE,1,25X15,10,RR,None,
Rotation 1,994,2014,10-Jul-14,SVE,NE,1,25X15,10,CL,VNA,
Rotation 1,994,2014,10-Jul-14,SVE,NW,1,25X15,10,LS,VNA,
Rotation 1,994,2014,10-Jul-14,SVE,NW,1,25X15,10,LH,VNA,
Rotation 1,994,2014,10-Jul-14,SVE,NW,1,25X15,10,WMF,DNC,
Rotation 1,994,2014,10-Jul-14,SVE,NW,1,25X15,10,WSB,DNC,
Rotation 1,994,2014,10-Jul-14,SVE,NW,1,25X15,10,WDS,VNA,
Rotation 1,994,2014,10-Jul-14,SVE,NW,1,25X15,10,WPW,VNA,
Rotation 1,994,2014,10-Jul-14,SVE,NW,1,25X15,10,CL,VNA,
Rotation 1,994,2014,10-Jul-14,SVE,NW,1,25X15,10,RR,None,
Rotation 1,994,2014,10-Jul-14,SVE,NW,1,25X15,10,BC,VNA,
Rotation 1,994,2014,10-Jul-14,SVE,SE,1,25X15,10,LS,VNA,
