abmi_site,year,scientific_name,taxonomic_resolution,common_name,scientific_name_clean,latitude,longitude
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Thuidium recognitum,Species,Lesser Tamarisk-moss,Thuidium recognitum,51.942356,-114.136139
1356,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,51.942356,-114.136139
1356,2017,Bryum argenteum,Species,VNA,Bryum argenteum,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Tomentypnum nitens,Species,Wooly Feather-moss,Tomentypnum nitens,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Campylium stellatum,Species,Hispid Campylium Moss,Campylium stellatum,51.942356,-114.136139
1356,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,51.942356,-114.136139
1356,2017,Campylium stellatum,Species,Hispid Campylium Moss,Campylium stellatum,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Ptychostomum creberrimum,Species,VNA,Ptychostomum creberrimum,51.942356,-114.136139
1356,2017,Thuidium recognitum,Species,Lesser Tamarisk-moss,Thuidium recognitum,51.942356,-114.136139
1356,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,51.942356,-114.136139
1356,2017,Campylium stellatum,Species,Hispid Campylium Moss,Campylium stellatum,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,51.942356,-114.136139
1356,2017,Marchantia polymorpha,Species,Umbrella Liverwort,Marchantia polymorpha,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,51.942356,-114.136139
1356,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Leptobryum pyriforme,Species,Golden Thread-moss,Leptobryum pyriforme,51.942356,-114.136139
1356,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,51.942356,-114.136139
1356,2017,Hypnum pratense,Species,Meadow Hypnum Moss,Hypnum pratense,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Leptobryum pyriforme,Species,Golden Thread-moss,Leptobryum pyriforme,51.942356,-114.136139
1356,2017,Leptobryum pyriforme,Species,Golden Thread-moss,Leptobryum pyriforme,51.942356,-114.136139
1356,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Hypnum pallescens,Species,Hypnum Moss,Hypnum pallescens,51.942356,-114.136139
1356,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Aulacomnium palustre,Species,Bog Bead Moss,Aulacomnium palustre,51.942356,-114.136139
1356,2017,Hylocomium splendens,Species,Stair-step Moss,Hylocomium splendens,51.942356,-114.136139
1356,2017,Plagiothecium denticulatum,Species,Dentated Silk-moss,Plagiothecium denticulatum,51.942356,-114.136139
1356,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,51.942356,-114.136139
1356,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,51.942356,-114.136139
1356,2017,Tomentypnum nitens,Species,Wooly Feather-moss,Tomentypnum nitens,51.942356,-114.136139
1356,2017,Dicranum undulatum,Species,Wavy Heron's-bill Moss,Dicranum undulatum,51.942356,-114.136139
1356,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Aulacomnium palustre,Species,Bog Bead Moss,Aulacomnium palustre,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Tomentypnum nitens,Species,Wooly Feather-moss,Tomentypnum nitens,51.942356,-114.136139
1356,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,51.942356,-114.136139
1356,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.942356,-114.136139
1356,2017,Tomentypnum nitens,Species,Wooly Feather-moss,Tomentypnum nitens,51.942356,-114.136139
1356,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,51.942356,-114.136139
1356,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Leptobryum pyriforme,Species,Golden Thread-moss,Leptobryum pyriforme,51.942356,-114.136139
1356,2017,Aulacomnium palustre,Species,Bog Bead Moss,Aulacomnium palustre,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,51.942356,-114.136139
1356,2017,Tomentypnum nitens,Species,Wooly Feather-moss,Tomentypnum nitens,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Tomentypnum nitens,Species,Wooly Feather-moss,Tomentypnum nitens,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Aulacomnium palustre,Species,Bog Bead Moss,Aulacomnium palustre,51.942356,-114.136139
1356,2017,Marchantia polymorpha,Species,Umbrella Liverwort,Marchantia polymorpha,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Marchantia polymorpha,Species,Umbrella Liverwort,Marchantia polymorpha,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Pohlia nutans,Species,Common Hair-cap,Pohlia nutans,51.942356,-114.136139
1356,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,51.942356,-114.136139
1356,2017,Tomentypnum nitens,Species,Wooly Feather-moss,Tomentypnum nitens,51.942356,-114.136139
1356,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Tomentypnum nitens,Species,Wooly Feather-moss,Tomentypnum nitens,51.942356,-114.136139
1356,2017,Aulacomnium palustre,Species,Bog Bead Moss,Aulacomnium palustre,51.942356,-114.136139
1356,2017,Tomentypnum nitens,Species,Wooly Feather-moss,Tomentypnum nitens,51.942356,-114.136139
1356,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,51.942356,-114.136139
1356,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,51.942356,-114.136139
1356,2017,Campylium stellatum,Species,Hispid Campylium Moss,Campylium stellatum,51.942356,-114.136139
1356,2017,Tomentypnum nitens,Species,Wooly Feather-moss,Tomentypnum nitens,51.942356,-114.136139
1356,2017,Aulacomnium palustre,Species,Bog Bead Moss,Aulacomnium palustre,51.942356,-114.136139
1356,2017,Campylium stellatum,Species,Hispid Campylium Moss,Campylium stellatum,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Tomentypnum nitens,Species,Wooly Feather-moss,Tomentypnum nitens,51.942356,-114.136139
1356,2017,Aulacomnium palustre,Species,Bog Bead Moss,Aulacomnium palustre,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Aulacomnium palustre,Species,Bog Bead Moss,Aulacomnium palustre,51.942356,-114.136139
1356,2017,Tomentypnum nitens,Species,Wooly Feather-moss,Tomentypnum nitens,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Campylium stellatum,Species,Hispid Campylium Moss,Campylium stellatum,51.942356,-114.136139
1356,2017,Thuidium recognitum,Species,Lesser Tamarisk-moss,Thuidium recognitum,51.942356,-114.136139
1356,2017,Campylium stellatum,Species,Hispid Campylium Moss,Campylium stellatum,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Tomentypnum nitens,Species,Wooly Feather-moss,Tomentypnum nitens,51.942356,-114.136139
1356,2017,Aulacomnium palustre,Species,Bog Bead Moss,Aulacomnium palustre,51.942356,-114.136139
1356,2017,Tomentypnum nitens,Species,Wooly Feather-moss,Tomentypnum nitens,51.942356,-114.136139
1356,2017,Tomentypnum nitens,Species,Wooly Feather-moss,Tomentypnum nitens,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Thuidium recognitum,Species,Lesser Tamarisk-moss,Thuidium recognitum,51.942356,-114.136139
1356,2017,Tomentypnum nitens,Species,Wooly Feather-moss,Tomentypnum nitens,51.942356,-114.136139
1356,2017,Campylium stellatum,Species,Hispid Campylium Moss,Campylium stellatum,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Tomentypnum nitens,Species,Wooly Feather-moss,Tomentypnum nitens,51.942356,-114.136139
1356,2017,Tomentypnum nitens,Species,Wooly Feather-moss,Tomentypnum nitens,51.942356,-114.136139
1356,2017,Aulacomnium palustre,Species,Bog Bead Moss,Aulacomnium palustre,51.942356,-114.136139
1356,2017,Aulacomnium palustre,Species,Bog Bead Moss,Aulacomnium palustre,51.942356,-114.136139
1356,2017,Tomentypnum nitens,Species,Wooly Feather-moss,Tomentypnum nitens,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Lophocolea heterophylla,Species,Variable-leaved Crestwort,Lophocolea heterophylla,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,51.942356,-114.136139
1356,2017,Aulacomnium palustre,Species,Bog Bead Moss,Aulacomnium palustre,51.942356,-114.136139
1356,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Aulacomnium palustre,Species,Bog Bead Moss,Aulacomnium palustre,51.942356,-114.136139
1356,2017,Aulacomnium palustre,Species,Bog Bead Moss,Aulacomnium palustre,51.942356,-114.136139
1356,2017,Lophocolea heterophylla,Species,Variable-leaved Crestwort,Lophocolea heterophylla,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Tomentypnum nitens,Species,Wooly Feather-moss,Tomentypnum nitens,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Thuidium recognitum,Species,Lesser Tamarisk-moss,Thuidium recognitum,51.942356,-114.136139
1356,2017,Tomentypnum nitens,Species,Wooly Feather-moss,Tomentypnum nitens,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Tomentypnum nitens,Species,Wooly Feather-moss,Tomentypnum nitens,51.942356,-114.136139
1356,2017,Tomentypnum nitens,Species,Wooly Feather-moss,Tomentypnum nitens,51.942356,-114.136139
1356,2017,Barbula convoluta,Species,Bird's Claw Screw Moss,Barbula convoluta,51.942356,-114.136139
1356,2017,Tomentypnum nitens,Species,Wooly Feather-moss,Tomentypnum nitens,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Aulacomnium palustre,Species,Bog Bead Moss,Aulacomnium palustre,51.942356,-114.136139
1356,2017,Sanionia uncinata,Species,Sickle-leaved Hook-moss,Sanionia uncinata,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Leptobryum pyriforme,Species,Golden Thread-moss,Leptobryum pyriforme,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,51.942356,-114.136139
1356,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,51.942356,-114.136139
